old_name,new_name,section,row,seat
127__burnttoast27-20240414013042.jpg,section127-1.jpg,127,,
206__duncjas-20240709160737.jpg,section206-1.jpg,206,,
307__burnttoast27-20240702183905.jpg,section307-1.jpg,307,,
318__wilkyway18-20240701201907.jpg,section318-1.jpg,318,,
329__JJBarbier-20251018211353.jpg,section329-1.jpg,329,,
