old_name,new_name,section,row,seat
C16__Lincoln-Financial-Field-Soccer-Section-C16-Row-11_on_6-16-2025_FL.jpg,sectionC16-1.jpg,C16,11,
C23__Lincoln-Financial-Field-Soccer-Section-C23-Row-18_on_6-16-2025_FL.jpg,sectionC23-1.jpg,C23,18,
C38__Lincoln-Financial-Field-Soccer-Section-C38-Row-13_on_6-16-2025_FL.jpg,sectionC38-1.jpg,C38,13,
C39__Lincoln-Financial-Field-Soccer-Section-C39-Row-15_on_6-16-2025_FL.jpg,sectionC39-1.jpg,C39,15,
C40__Lincoln-Financial-Field-Soccer-Section-C40-Row-14_on_6-16-2025_FL.jpg,sectionC40-1.jpg,C40,14,
M7__Lincoln-Financial-Field-Soccer-Section-M7-Row-15_on_6-16-2025_FL.jpg,sectionM7-1.jpg,M7,15,
M10__Lincoln-Financial-Field-Soccer-Section-M10-Row-15_on_6-16-2025_FL.jpg,sectionM10-1.jpg,M10,15,
M11__Lincoln-Financial-Field-Soccer-Section-M11-Row-15_on_6-16-2025_FL.jpg,sectionM11-1.jpg,M11,15,
M12__Lincoln-Financial-Field-Soccer-Section-M12-Row-18_on_6-16-2025_FL.jpg,sectionM12-1.jpg,M12,18,
M13__Lincoln-Financial-Field-Soccer-Section-M13-Row-18_on_6-16-2025_FL.jpg,sectionM13-1.jpg,M13,18,
